Base Currency,Currency,Exchange Rate
TZS,CAD,0.000553
TZS,CDF,0.920284
TZS,CHF,0.000323
TZS,CLF,9e-06
TZS,CLP,0.365782
TZS,CNH,0.002825
TZS,CNY,0.002843
TZS,COP,1.530528
TZS,CRC,0.201573
TZS,CUP,0.009806
TZS,CVE,0.038225
TZS,CZK,0.008342
TZS,DJF,0.072612
TZS,DKK,0.002586
TZS,DOP,0.025583
TZS,DZD,0.052587
TZS,EGP,0.01932
TZS,ERN,0.006129
TZS,ETB,0.063094
TZS,EUR,0.000347
TZS,FJD,0.000922
TZS,FKP,0.000303
TZS,FOK,0.002586
TZS,GBP,0.000303
TZS,GEL,0.001094
TZS,GGP,0.000303
TZS,GHS,0.004245
TZS,GIP,0.000303
TZS,GMD,0.029803
TZS,GNF,3.54154
TZS,GTQ,0.003113
TZS,GYD,0.084905
TZS,HKD,0.003148
TZS,HNL,0.010698
TZS,HRK,0.002612
TZS,HTG,0.053182
TZS,HUF,0.132855
TZS,IDR,6.888889
TZS,ILS,0.001284
TZS,IMP,0.000303
TZS,INR,0.036348
TZS,IQD,0.531824
TZS,IRR,17.268257
TZS,ISK,0.0507
TZS,JEP,0.000303
TZS,JMD,0.064474
TZS,JOD,0.00029
TZS,JPY,0.06338
TZS,KES,0.052369
TZS,KGS,0.035506
TZS,KHR,1.627755
TZS,KID,0.000605
TZS,KMF,0.170547
TZS,KRW,0.583034
TZS,KWD,0.000125
TZS,KYD,0.00034
TZS,KZT,0.204772
TZS,LAK,8.795783
TZS,LBP,36.56737
TZS,LKR,0.12542
TZS,LRD,0.072139
TZS,LSL,0.006711
TZS,LYD,0.002195
TZS,MAD,0.00371
TZS,MDL,0.006805
TZS,MGA,1.85746
TZS,MKD,0.02131
TZS,MMK,0.853202
TZS,MNT,1.443361
TZS,MOP,0.003243
TZS,MRU,0.016169
TZS,MUR,0.01872
TZS,MVR,0.006275
TZS,MWK,0.70467
TZS,MXN,0.007277
TZS,MYR,0.001647
TZS,MZN,0.025933
TZS,NAD,0.006711
TZS,NGN,0.587552
TZS,NIO,0.014933
TZS,NOK,0.00407
TZS,NPR,0.058156
TZS,NZD,0.000701
TZS,OMR,0.000157
TZS,PAB,0.000409
TZS,PEN,0.001365
TZS,PGK,0.001728
TZS,PHP,0.023906
TZS,PKR,0.114254
TZS,PLN,0.001458
TZS,PYG,2.676097
TZS,QAR,0.001487
TZS,RON,0.001755
TZS,RSD,0.040611
TZS,RUB,0.032618
TZS,RWF,0.593292
TZS,SAR,0.001532
TZS,SBD,0.003311
TZS,SCR,0.005762
TZS,SDG,0.220855
TZS,SEK,0.003725
TZS,SGD,0.00052
TZS,SHP,0.000303
TZS,SLE,0.00976
TZS,SLL,9.75984
TZS,SOS,0.231593
TZS,SRD,0.015451
TZS,SSP,1.870597
TZS,STN,0.008493
TZS,SYP,4.466124
TZS,SZL,0.006711
TZS,THB,0.012766
TZS,TJS,0.003738
TZS,TMT,0.001421
TZS,TND,0.00117
TZS,TOP,0.000974
TZS,TRY,0.017397
TZS,TTD,0.002756
TZS,TVD,0.000605
TZS,TWD,0.01271
TZS,UAH,0.017189
TZS,UGX,1.466654
TZS,USD,0.000406
TZS,UYU,0.015889
TZS,UZS,4.907102
TZS,VES,0.122379
TZS,VND,10.549185
TZS,VUV,0.048461
TZS,WST,0.001122
TZS,XAF,0.227396
TZS,XCD,0.001103
TZS,XCG,0.000731
TZS,XDR,0.000295
TZS,XOF,0.227396
TZS,XPF,0.041368
TZS,YER,0.09675
TZS,ZAR,0.006711
TZS,ZMW,0.008976
TZS,ZWG,0.010615
TZS,ZWL,0.01055
UAH,UAH,1
UAH,AED,0.086771
UAH,AFN,1.550967
UAH,ALL,1.948599
UAH,AMD,9.00508
UAH,ANG,0.042293
UAH,AOA,21.728916
UAH,ARS,34.312789
UAH,AUD,0.035344
UAH,AWG,0.042293
UAH,AZN,0.04014
UAH,BAM,0.03936
UAH,BBD,0.047255
UAH,BDT,2.890899
UAH,BGN,0.03936
UAH,BHD,0.008884
UAH,BIF,70.038835
UAH,BMD,0.023627
UAH,BND,0.030375
UAH,BOB,0.163783
UAH,BRL,0.129406
UAH,BSD,0.023627
UAH,BTN,2.122999
UAH,BWP,0.319801
UAH,BYN,0.068971
UAH,BZD,0.047255
UAH,CAD,0.032365
UAH,CDF,53.835821
UAH,CHF,0.018738
UAH,CLF,0.00054
UAH,CLP,21.346896
UAH,CNH,0.165226
UAH,CNY,0.165413
UAH,COP,88.98524
UAH,CRC,11.734529
UAH,CUP,0.567056
UAH,CVE,2.219007
UAH,CZK,0.487377
UAH,DJF,4.199073
UAH,DKK,0.150135
UAH,DOP,1.490387
UAH,DZD,3.059154
UAH,EGP,1.12522
UAH,ERN,0.35441
UAH,ETB,3.66565
UAH,EUR,0.020124
UAH,FJD,0.053676
UAH,FKP,0.017568
UAH,FOK,0.150135
UAH,GBP,0.017568
UAH,GEL,0.063633
UAH,GGP,0.017568
UAH,GHS,0.246843
UAH,GIP,0.017568
UAH,GMD,1.736221
UAH,GNF,206.114286
UAH,GTQ,0.181208
UAH,GYD,4.941096
UAH,HKD,0.183895
UAH,HNL,0.623353
UAH,HRK,0.151627
UAH,HTG,3.092156
UAH,HUF,7.75431
UAH,IDR,395.883207
UAH,ILS,0.075239
UAH,IMP,0.017568
UAH,INR,2.123
UAH,IQD,30.961373
UAH,IRR,1008.088846
UAH,ISK,2.961859
UAH,JEP,0.017568
UAH,JMD,3.767684
UAH,JOD,0.016752
UAH,JPY,3.700755
UAH,KES,3.045522
UAH,KGS,2.063575
UAH,KHR,94.921053
UAH,KID,0.035344
UAH,KMF,9.90051
UAH,KRW,34.106619
UAH,KWD,0.007254
UAH,KYD,0.019689
UAH,KZT,11.948765
UAH,LAK,512.889311
UAH,LBP,2114.64598
UAH,LKR,7.320013
UAH,LRD,4.214442
UAH,LSL,0.391927
UAH,LYD,0.127715
UAH,MAD,0.215347
UAH,MDL,0.396111
UAH,MGA,107.671642
UAH,MKD,1.237032
UAH,MMK,49.648066
UAH,MNT,83.883721
UAH,MOP,0.189411
UAH,MRU,0.941038
UAH,MUR,1.089856
UAH,MVR,0.365121
UAH,MWK,40.988636
UAH,MXN,0.425018
UAH,MYR,0.095911
UAH,MZN,1.509521
UAH,NAD,0.391927
UAH,NGN,34.203342
UAH,NIO,0.868788
UAH,NOK,0.237898
UAH,NPR,3.396799
UAH,NZD,0.040966
UAH,OMR,0.009085
UAH,PAB,0.023627
UAH,PEN,0.079478
UAH,PGK,0.100651
UAH,PHP,1.393004
UAH,PKR,6.633456
UAH,PLN,0.085009
UAH,PYG,157.845669
UAH,QAR,0.086003
UAH,RON,0.102588
UAH,RSD,2.359463
UAH,RUB,1.887206
UAH,RWF,34.352381
UAH,SAR,0.088602
UAH,SBD,0.192249
UAH,SCR,0.342347
UAH,SDG,10.562225
UAH,SEK,0.217626
UAH,SGD,0.030376
UAH,SHP,0.017568
UAH,SLE,0.566882
UAH,SLL,566.881575
UAH,SOS,13.484112
UAH,SRD,0.899053
UAH,SSP,109.072604
UAH,STN,0.493046
UAH,SYP,259.908136
UAH,SZL,0.391927
UAH,THB,0.746766
UAH,TJS,0.21842
UAH,TMT,0.082597
UAH,TND,0.068229
UAH,TOP,0.056878
UAH,TRY,1.01555
UAH,TTD,0.160448
UAH,TVD,0.035344
UAH,TWD,0.741408
UAH,TZS,58.177419
UAH,UGX,85.880952
UAH,USD,0.023627
UAH,UYU,0.926067
UAH,UZS,285.924628
UAH,VES,7.120594
UAH,VND,614.006104
UAH,VUV,2.853179
UAH,WST,0.065373
UAH,XAF,13.20068
UAH,XCD,0.063794
UAH,XCG,0.042293
UAH,XDR,0.017125
UAH,XOF,13.20068
UAH,XPF,2.401474
UAH,YER,5.63116
UAH,ZAR,0.391928
UAH,ZMW,0.524998
UAH,ZWG,0.613855
UAH,ZWL,0.613855
UGX,UGX,1
UGX,AED,0.00102
UGX,AFN,0.01822
UGX,ALL,0.022736
UGX,AMD,0.105176
UGX,ANG,0.000497
UGX,AOA,0.256881
UGX,ARS,0.403271
UGX,AUD,0.000412
UGX,AWG,0.000497
UGX,AZN,0.000469
UGX,BAM,0.000463
UGX,BBD,0.000555
UGX,BDT,0.033754
UGX,BGN,0.000463
UGX,BHD,0.000104
UGX,BIF,0.816505
UGX,BMD,0.000278
UGX,BND,0.000354
UGX,BOB,0.00191
UGX,BRL,0.001511
UGX,BSD,0.000278
UGX,BTN,0.024786
UGX,BWP,0.0037
UGX,BYN,0.000811
UGX,BZD,0.000555
UGX,CAD,0.000378
UGX,CDF,0.629096
UGX,CHF,0.000221
UGX,CLF,6e-06
UGX,CLP,0.247788
UGX,CNH,0.001926
UGX,CNY,0.001944
UGX,COP,1.040086
UGX,CRC,0.136981
UGX,CUP,0.006664
UGX,CVE,0.02608
UGX,CZK,0.005688
UGX,DJF,0.049351
UGX,DKK,0.001765
UGX,DOP,0.017385
UGX,DZD,0.035736
UGX,EGP,0.013165
UGX,ERN,0.004165
UGX,ETB,0.04284
UGX,EUR,0.000237
UGX,FJD,0.000628
UGX,FKP,0.000206
UGX,FOK,0.001765
UGX,GBP,0.000206
UGX,GEL,0.000744
UGX,GGP,0.000206
UGX,GHS,0.002893
UGX,GIP,0.000206
UGX,GMD,0.020309
UGX,GNF,2.413348
UGX,GTQ,0.002115
UGX,GYD,0.057698
UGX,HKD,0.002147
UGX,HNL,0.00727
UGX,HRK,0.001782
UGX,HTG,0.03614
UGX,HUF,0.090596
UGX,IDR,4.666667
UGX,ILS,0.00088
UGX,IMP,0.000206
UGX,INR,0.024786
UGX,IQD,0.361406
UGX,IRR,11.734281
UGX,ISK,0.034574
UGX,JEP,0.000206
UGX,JMD,0.043814
UGX,JOD,0.000197
UGX,JPY,0.043242
UGX,KES,0.035618
UGX,KGS,0.024128
UGX,KHR,1.106154
UGX,KID,0.000412
UGX,KMF,0.11636
UGX,KRW,0.397585
UGX,KWD,8.5e-05
UGX,KYD,0.000231
UGX,KZT,0.139156
UGX,LAK,5.977194
UGX,LBP,24.852995
UGX,LKR,0.085466
UGX,LRD,0.049023
UGX,LSL,0.004579
UGX,LYD,0.001491
UGX,MAD,0.002516
UGX,MDL,0.004624
UGX,MGA,1.262265
UGX,MKD,0.014508
UGX,MMK,0.5798
UGX,MNT,0.980854
UGX,MOP,0.002211
UGX,MRU,0.010988
UGX,MUR,0.012757
UGX,MVR,0.004264
UGX,MWK,0.480197
UGX,MXN,0.004962
UGX,MYR,0.001116
UGX,MZN,0.017641
UGX,NAD,0.004579
UGX,NGN,0.399508
UGX,NIO,0.010148
UGX,NOK,0.002776
UGX,NPR,0.039658
UGX,NZD,0.000478
UGX,OMR,0.000107
UGX,PAB,0.000278
UGX,PEN,0.000928
UGX,PGK,0.001174
UGX,PHP,0.016194
UGX,PKR,0.077643
UGX,PLN,0.000994
UGX,PYG,1.818546
UGX,QAR,0.001011
UGX,RON,0.001197
UGX,RSD,0.027598
UGX,RUB,0.022229
UGX,RWF,0.404529
UGX,SAR,0.001041
UGX,SBD,0.00225
UGX,SCR,0.003926
UGX,SDG,0.150133
UGX,SEK,0.00254
UGX,SGD,0.000354
UGX,SHP,0.000206
UGX,SLE,0.006644
UGX,SLL,6.64443
UGX,SOS,0.157381
UGX,SRD,0.0105
UGX,SSP,1.277236
UGX,STN,0.005795
UGX,SYP,3.035049
UGX,SZL,0.004579
UGX,THB,0.008705
UGX,TJS,0.002545
UGX,TMT,0.000967
UGX,TND,0.000797
UGX,TOP,0.000663
UGX,TRY,0.011864
UGX,TTD,0.001876
UGX,TVD,0.000412
UGX,TWD,0.008661
UGX,TZS,0.681834
UGX,UAH,0.011644
UGX,USD,0.000278
UGX,UYU,0.010798
UGX,UZS,3.334609
UGX,VES,0.083692
UGX,VND,7.169079
UGX,VUV,0.032992
UGX,WST,0.000763
UGX,XAF,0.155146
UGX,XCD,0.00075
UGX,XCG,0.000497
UGX,XDR,0.000202
UGX,XOF,0.155146
UGX,XPF,0.028224
UGX,YER,0.065747
UGX,ZAR,0.004579
UGX,ZMW,0.006117
UGX,ZWG,0.007215
UGX,ZWL,0.007215
USD,USD,1
USD,AED,3.6725
USD,AFN,65.718588
USD,ALL,82.357779
USD,AMD,381.034245
USD,ANG,1.79
USD,AOA,919.660817
USD,ARS,1452.25
USD,AUD,1.497409
USD,AWG,1.79
USD,AZN,1.697984
USD,BAM,1.665586
USD,BBD,2
USD,BDT,122.244125
USD,BGN,1.584572
USD,BHD,0.376
USD,BIF,2959.661613
USD,BMD,1
USD,BND,1.285521
USD,BOB,6.920658
USD,BRL,5.477871
USD,BSD,1
USD,BTN,89.940748
USD,BWP,13.35265
USD,BYN,2.922958
USD,BZD,2
USD,CAD,1.370731
USD,CDF,2260.570619
USD,CHF,0.792925
USD,CLF,0.02285
USD,CLP,903.188844
USD,CNH,6.983767
USD,CNY,7.000919
USD,COP,3763.370983
USD,CRC,496.030852
USD,CUP,24
USD,CVE,93.901736
USD,CZK,20.606829
USD,DJF,177.721
USD,DKK,6.353213
USD,DOP,62.980745
USD,DZD,129.344857
USD,EGP,47.697302
USD,ERN,15
USD,ETB,154.380198
USD,EUR,0.851601
USD,FJD,2.269883
USD,FKP,0.742925
USD,FOK,6.353205
USD,GBP,0.742926
USD,GEL,2.693314
USD,GGP,0.742925
USD,GHS,10.469503
USD,GIP,0.742925
USD,GMD,73.509535
USD,GNF,8735.16278
USD,GTQ,7.659676
USD,GYD,208.865703
USD,HKD,7.782719
USD,HNL,26.338751
USD,HRK,6.416384
USD,HTG,130.838278
USD,HUF,327.76426
USD,IDR,16703.549217
USD,ILS,3.18384
USD,IMP,0.742925
USD,INR,89.941043
USD,IQD,1308.276813
USD,IRR,42291.419477
USD,ISK,125.348988
USD,JEP,0.742925
USD,JMD,158.983835
USD,JOD,0.709
USD,JPY,156.696206
USD,KES,128.842182
USD,KGS,87.358253
USD,KHR,4004.255064
USD,KID,1.497407
USD,KMF,418.960013
USD,KRW,1442.861189
USD,KWD,0.307246
USD,KYD,0.833333
USD,KZT,503.805485
USD,LAK,21634.936196
USD,LBP,89500
USD,LKR,309.697824
USD,LRD,177.853572
USD,LSL,16.567755
USD,LYD,5.39844
USD,MAD,9.112465
USD,MDL,16.772718
USD,MGA,4569.523363
USD,MKD,52.355965
USD,MMK,2098.06976
USD,MNT,3539.081695
USD,MOP,8.016446
USD,MRU,39.776051
USD,MUR,46.148475
USD,MVR,15.434973
USD,MWK,1738.086917
USD,MXN,17.996442
USD,MYR,4.056917
USD,MZN,63.863234
USD,NAD,16.567755
USD,NGN,1444.440915
USD,NIO,36.731106
USD,NOK,10.081678
USD,NPR,143.905197
USD,NZD,1.736609
USD,OMR,0.384497
USD,PAB,1
USD,PEN,3.360912
USD,PGK,4.25442
USD,PHP,58.970971
USD,PKR,280.421904
USD,PLN,3.59445
USD,PYG,6628.996913
USD,QAR,3.64
USD,RON,4.339262
USD,RSD,99.948876
USD,RUB,79.624221
USD,RWF,1456.67924
USD,SAR,3.75
USD,SBD,8.118886
USD,SCR,14.224633
USD,SDG,543.232586
USD,SEK,9.214946
USD,SGD,1.285521
USD,SHP,0.742925
USD,SLE,23.992622
USD,SLL,23992.621904
USD,SOS,569.714009
USD,SRD,38.008096
USD,SSP,4616.372306
USD,STN,20.864214
USD,SYP,11008.833222
USD,SZL,16.567755
USD,THB,31.570276
USD,TJS,9.21932
USD,TMT,3.496813
USD,TND,2.887637
USD,TOP,2.396665
USD,TRY,42.955005
USD,TTD,6.776522
USD,TVD,1.497407
USD,TWD,31.395963
USD,TZS,2447.537192
USD,UAH,42.323869
USD,UGX,3601.175604
USD,UYU,39.126623
USD,UZS,12054.93889
USD,VES,301.3709
USD,VND,26177.666124
USD,VUV,119.979294
USD,WST,2.76031
USD,XAF,558.613351
USD,XCD,2.7
USD,XCG,1.79
USD,XDR,0.725672
USD,XOF,558.613351
USD,XPF,101.623198
USD,YER,238.039349
USD,ZAR,16.56778
USD,ZMW,22.140229
USD,ZWG,25.9807
USD,ZWL,25.9807
UYU,UYU,1
UYU,AED,0.093862
UYU,AFN,1.67965
UYU,ALL,2.104905
UYU,AMD,9.740418
UYU,ANG,0.045749
UYU,AOA,23.483156
UYU,ARS,37.116672
UYU,AUD,0.038173
UYU,AWG,0.045749
UYU,AZN,0.043382
UYU,BAM,0.042504
UYU,BBD,0.051116
UYU,BDT,3.122551
UYU,BGN,0.042504
UYU,BHD,0.00961
UYU,BIF,75.617436
UYU,BMD,0.025558
UYU,BND,0.032801
UYU,BOB,0.176879
UYU,BRL,0.13981
UYU,BSD,0.025558
UYU,BTN,2.293811
UYU,BWP,0.341783
UYU,BYN,0.074913
UYU,BZD,0.051116
UYU,CAD,0.034955
UYU,CDF,58.261124
UYU,CHF,0.020232
UYU,CLF,0.000584
UYU,CLP,23.091491
UYU,CNH,0.178636
UYU,CNY,0.17893
UYU,COP,96.184628
UYU,CRC,12.677593
UYU,CUP,0.613393
UYU,CVE,2.396296
UYU,CZK,0.52675
UYU,DJF,4.542201
UYU,DKK,0.16213
UYU,DOP,1.609665
UYU,DZD,3.305807
UYU,EGP,1.216655
UYU,ERN,0.383371
UYU,ETB,3.967485
UYU,EUR,0.021732
UYU,FJD,0.058012
UYU,FKP,0.018959
UYU,FOK,0.16213
UYU,GBP,0.018959
UYU,GEL,0.068863
UYU,GGP,0.018959
UYU,GHS,0.267724
UYU,GIP,0.018959
UYU,GMD,1.876309
UYU,GNF,223.292945
UYU,GTQ,0.195767
UYU,GYD,5.343495
UYU,HKD,0.198668
UYU,HNL,0.673167
UYU,HRK,0.163741
UYU,HTG,3.346989
UYU,HUF,8.378904
UYU,IDR,428.996249
UYU,ILS,0.081378
UYU,IMP,0.018959
UYU,INR,2.293812
UYU,IQD,33.470158
UYU,IRR,1086.764774
UYU,ISK,3.198371
UYU,JEP,0.018959
UYU,JMD,4.064199
UYU,JOD,0.018121
UYU,JPY,3.998132
UYU,KES,3.29209
UYU,KGS,2.234561
UYU,KHR,102.44226
UYU,KID,0.038173
UYU,KMF,10.69152
UYU,KRW,36.834309
UYU,KWD,0.007844
UYU,KYD,0.021298
UYU,KZT,12.900964
UYU,LAK,552.945501
UYU,LBP,2287.445077
UYU,LKR,7.90641
UYU,LRD,4.545578
UYU,LSL,0.422859
UYU,LYD,0.13811
UYU,MAD,0.2328
UYU,MDL,0.428224
UYU,MGA,116.898855
UYU,MKD,1.34151
UYU,MMK,53.622614
UYU,MNT,90.837573
UYU,MOP,0.204628
UYU,MRU,1.017607
UYU,MUR,1.178353
UYU,MVR,0.394526
UYU,MWK,44.306732
UYU,MXN,0.459075
UYU,MYR,0.103588
UYU,MZN,1.632673
UYU,NAD,0.422859
UYU,NGN,36.94325
UYU,NIO,0.938777
UYU,NOK,0.257066
UYU,NPR,3.670098
UYU,NZD,0.044238
UYU,OMR,0.009827
UYU,PAB,0.025558
UYU,PEN,0.085858
UYU,PGK,0.108735
UYU,PHP,1.504377
UYU,PKR,7.175354
UYU,PLN,0.091893
UYU,PYG,169.422039
UYU,QAR,0.093031
UYU,RON,0.110783
UYU,RSD,2.552276
UYU,RUB,2.036312
UYU,RWF,37.186824
UYU,SAR,0.095843
UYU,SBD,0.208036
UYU,SCR,0.36742
UYU,SDG,13.900144
UYU,SEK,0.235048
UYU,SGD,0.032801
UYU,SHP,0.018959
UYU,SLE,0.61441
UYU,SLL,614.409606
UYU,SOS,14.575215
UYU,SRD,0.972376
UYU,SSP,116.141236
UYU,STN,0.532438
UYU,SYP,281.365283
UYU,SZL,0.422859
UYU,THB,0.807124
UYU,TJS,0.235309
UYU,TMT,0.089452
UYU,TND,0.073725
UYU,TOP,0.061358
UYU,TRY,1.096872
UYU,TTD,0.173303
UYU,TVD,0.038173
UYU,TWD,0.801234
UYU,TZS,62.934717
UYU,UAH,1.079836
UYU,UGX,92.611318
UYU,USD,0.025558
UYU,UZS,308.826129
UYU,VES,7.70247
UYU,VND,666.411122
UYU,VUV,3.065102
UYU,WST,0.070678
UYU,XAF,14.25536
UYU,XCD,0.069007
UYU,XCG,0.045749
UYU,XDR,0.018547
UYU,XOF,14.25536
UYU,XPF,2.593342
UYU,YER,6.083828
UYU,ZAR,0.42286
UYU,ZMW,0.565985
UYU,ZWG,0.664016
UYU,ZWL,0.664018
UZS,UZS,1
UZS,AED,0.000305
UZS,AFN,0.005464
UZS,ALL,0.006818
UZS,AMD,0.03161
UZS,ANG,0.000148
UZS,AOA,0.076044
UZS,ARS,0.120469
UZS,AUD,0.000123
UZS,AWG,0.000148
UZS,AZN,0.000141
UZS,BAM,0.000138
UZS,BBD,0.000166
UZS,BDT,0.010116
UZS,BGN,0.000138
UZS,BHD,3.1e-05
UZS,BIF,0.244867
UZS,BMD,8.3e-05
UZS,BND,0.000106
UZS,BOB,0.000573
UZS,BRL,0.000452
UZS,BSD,8.3e-05
UZS,BTN,0.007421
UZS,BWP,0.001113
UZS,BYN,0.000243
UZS,BZD,0.000166
UZS,CAD,0.000113
UZS,CDF,0.188666
UZS,CHF,6.5e-05
UZS,CLF,2e-06
UZS,CLP,0.073746
UZS,CNH,0.000577
UZS,CNY,0.000581
UZS,COP,0.311921
UZS,CRC,0.041081
UZS,CUP,0.001991
UZS,CVE,0.007762
UZS,CZK,0.001703
UZS,DJF,0.014743
UZS,DKK,0.000525
UZS,DOP,0.005214
UZS,DZD,0.010717
UZS,EGP,0.00395
UZS,ERN,0.001244
UZS,ETB,0.012848
UZS,EUR,7e-05
UZS,FJD,0.000188
UZS,FKP,6.1e-05
UZS,FOK,0.000525
UZS,GBP,6.1e-05
UZS,GEL,0.000223
UZS,GGP,6.1e-05
UZS,GHS,0.000867
UZS,GIP,6.1e-05
UZS,GMD,0.006076
UZS,GNF,0.72309
UZS,GTQ,0.000634
UZS,GYD,0.017304
UZS,HKD,0.000643
UZS,HNL,0.00218
UZS,HRK,0.00053
UZS,HTG,0.010839
UZS,HUF,0.027114
UZS,IDR,1.388889
UZS,ILS,0.000265
UZS,IMP,6.1e-05
UZS,INR,0.007422
UZS,IQD,0.108385
UZS,IRR,3.50798
UZS,ISK,0.010353
UZS,JEP,6.1e-05
UZS,JMD,0.01314
UZS,JOD,5.9e-05
UZS,JPY,0.012931
UZS,KES,0.010673
UZS,KGS,0.007247
UZS,KHR,0.331731
UZS,KID,0.000123
UZS,KMF,0.034631
UZS,KRW,0.119195
UZS,KWD,2.5e-05
UZS,KYD,6.9e-05
UZS,KZT,0.041882
UZS,LAK,1.792502
UZS,LBP,7.424343
UZS,LKR,0.025615
UZS,LRD,0.014702
UZS,LSL,0.00137
UZS,LYD,0.000447
UZS,MAD,0.000755
UZS,MDL,0.001391
UZS,MGA,0.378559
UZS,MKD,0.00437
UZS,MMK,0.17388
UZS,MNT,0.294159
UZS,MOP,0.000662
UZS,MRU,0.003295
UZS,MUR,0.003817
UZS,MVR,0.001279
UZS,MWK,0.143477
UZS,MXN,0.001474
UZS,MYR,0.000332
UZS,MZN,0.005287
UZS,NAD,0.00137
UZS,NGN,0.119691
UZS,NIO,0.003043
UZS,NOK,0.000831
UZS,NPR,0.011874
UZS,NZD,0.000143
UZS,OMR,3.2e-05
UZS,PAB,8.3e-05
UZS,PEN,0.000278
UZS,PGK,0.000352
UZS,PHP,0.00482
UZS,PKR,0.023285
UZS,PLN,0.000298
UZS,PYG,0.545363
UZS,QAR,0.000302
UZS,RON,0.000359
UZS,RSD,0.008286
UZS,RUB,0.006641
UZS,RWF,0.120422
UZS,SAR,0.000311
UZS,SBD,0.000675
UZS,SCR,0.001197
UZS,SDG,0.04506
UZS,SEK,0.00076
UZS,SGD,0.000106
UZS,SHP,6.1e-05
UZS,SLE,0.002001
UZS,SLL,2.001334
UZS,SOS,0.047198
UZS,SRD,0.003149
UZS,SSP,0.37831
UZS,STN,0.001725
UZS,SYP,0.910243
UZS,SZL,0.00137
UZS,THB,0.00258
UZS,TJS,0.000768
UZS,TMT,0.000291
UZS,TND,0.000239
UZS,TOP,0.0002
UZS,TRY,0.003546
UZS,TTD,0.000565
UZS,TVD,0.000123
UZS,TWD,0.002597
UZS,TZS,0.2038
UZS,UAH,0.003498
UZS,UGX,0.299895
UZS,USD,8.3e-05
UZS,UYU,0.003238
UZS,VES,0.025001
UZS,VND,2.150194
UZS,VUV,0.009937
UZS,WST,0.000229
UZS,XAF,0.046174
UZS,XCD,0.000224
UZS,XCG,0.000148
UZS,XDR,6.1e-05
UZS,XOF,0.046174
UZS,XPF,0.0084
UZS,YER,0.019717
UZS,ZAR,0.00137
UZS,ZMW,0.001833
UZS,ZWG,0.002155
UZS,ZWL,0.002155
VES,VES,1
VES,AED,0.012186
VES,AFN,0.218065
VES,ALL,0.273277
VES,AMD,1.264337
VES,ANG,0.00594
VES,AOA,3.051591
VES,ARS,4.818813
VES,AUD,0.004969
VES,AWG,0.00594
VES,AZN,0.005634
VES,BAM,0.005517
VES,BBD,0.006636
VES,BDT,0.405627
VES,BGN,0.005517
VES,BHD,0.001248
VES,BIF,9.820662
VES,BMD,0.003318
VES,BND,0.004266
VES,BOB,0.022964
VES,BRL,0.018177
VES,BSD,0.003318
VES,BTN,0.298439
VES,BWP,0.044306
VES,BYN,0.009699
VES,BZD,0.006636
VES,CAD,0.004548
VES,CDF,7.500959
VES,CHF,0.002631
VES,CLF,7.6e-05
VES,CLP,2.996934
VES,CNH,0.023173
VES,CNY,0.023201
VES,COP,12.487506
VES,CRC,1.645915
VES,CUP,0.079636
VES,CVE,0.311049
VES,CZK,0.068377
VES,DJF,0.589709
VES,DKK,0.021045
VES,DOP,0.208981
VES,DZD,0.429188
VES,EGP,0.158268
VES,ERN,0.049773
VES,ETB,0.51226
VES,EUR,0.002821
VES,FJD,0.007532
VES,FKP,0.002465
VES,FOK,0.021045
VES,GBP,0.002465
VES,GEL,0.008937
VES,GGP,0.002465
VES,GHS,0.03474
VES,GIP,0.002465
VES,GMD,0.243917
VES,GNF,28.984758
VES,GTQ,0.025416
VES,GYD,0.693052
VES,HKD,0.025824
VES,HNL,0.087396
VES,HRK,0.021254
VES,HTG,0.434144
VES,HUF,1.087578
VES,IDR,55.425222
VES,ILS,0.010565
VES,IMP,0.002465
VES,INR,0.29844
VES,IQD,4.341085
VES,IRR,140.330151
VES,ISK,0.415929
VES,JEP,0.002465
VES,JMD,0.527535
VES,JOD,0.002353
VES,JPY,0.519945
VES,KES,0.42752
VES,KGS,0.28987
VES,KHR,13.286801
VES,KID,0.004969
VES,KMF,1.387805
VES,KRW,4.787659
VES,KWD,0.001019
VES,KYD,0.002765
VES,KZT,1.671712
VES,LAK,71.788408
VES,LBP,296.976251
VES,LKR,1.02763
VES,LRD,0.590148
VES,LSL,0.054975
VES,LYD,0.017913
VES,MAD,0.030237
VES,MDL,0.055655
VES,MGA,15.162457
VES,MKD,0.173726
VES,MMK,6.961753
VES,MNT,11.743277
VES,MOP,0.0266
VES,MRU,0.131984
VES,MUR,0.153129
VES,MVR,0.051216
VES,MWK,5.767268
VES,MXN,0.059715
VES,MYR,0.013462
VES,MZN,0.211909
VES,NAD,0.054975
VES,NGN,4.792901
VES,NIO,0.12188
VES,NOK,0.033453
VES,NPR,0.477502
VES,NZD,0.005762
VES,OMR,0.001276
VES,PAB,0.003318
VES,PEN,0.011152
VES,PGK,0.014117
VES,PHP,0.195676
VES,PKR,0.930488
VES,PLN,0.011927
VES,PYG,21.996138
VES,QAR,0.012078
VES,RON,0.014398
VES,RSD,0.331647
VES,RUB,0.264775
VES,RWF,4.83351
VES,SAR,0.012443
VES,SBD,0.02694
VES,SCR,0.0472
VES,SDG,1.802536
VES,SEK,0.030577
VES,SGD,0.004266
VES,SHP,0.002465
VES,SLE,0.079612
VES,SLL,79.611608
VES,SOS,1.890408
